pop
100.0
96.54611050598119
93.33280127614006
90.91109897626131
88.68921518570095
86.49596287942587
84.51545617026264
83.08549700004981
81.43619772123378
79.96276288478097
78.56791020849522
77.41462198557952
76.43536459417592
75.56613031946875
74.66293776185708
73.66752758944837
72.78987496100535
71.92772924814645
71.12248604060453
70.47400047357434
69.68674231484843
69.23049344116953
68.91113936322623
68.53830689508906
68.04327716286714
