pop
100.00000000000001
88.72392193215161
79.39734401191157
71.64030726079376
65.13264917216907
59.83723300121461
55.12717869131076
50.815417287274485
46.91128718782171
43.53366171283349
40.467725446366714
37.7986609260123
35.46438769174218
33.109153599105156
31.064963689508208
28.97182658603593
27.358795136692287
25.863847030885616
24.355567142413797
23.0251181065071
21.74220938165478
20.5931183334665
19.420688827609233
18.451170313972106
17.53978431363244
