pop
100.00000000000003
85.2165625079234
74.57056443016224
66.78179776299058
60.78318345057752
55.79272109154048
51.46505543673565
47.730319764195784
44.716109290425834
42.094187248146056
39.53368540184364
37.60530982020052
35.819327901999
34.229639604762326
32.84431498612254
31.64455891331192
30.455069457084985
29.427680173626598
28.333865460872623
27.269057022498643
26.520717538854868
25.714165130652106
25.167741787721905
24.53044210255904
23.85300769333577
