pop
100.00000000000001
88.39234137243389
78.77368633013384
71.0940852074481
64.71249293076583
59.41101427151774
54.48279560937013
50.509261343613936
46.83074192690849
43.279049184941705
40.09425696646014
37.321726724406346
35.11258093751484
32.80931679025703
30.586359078162157
28.96446640165805
27.337317804039348
25.805420196812282
24.371407381164857
23.03580636970056
21.783945303908645
20.64930818521382
19.58302893898622
18.698155638469352
17.67215162830537
