time,vessel_idx,loc_idx,coord1,coord2,effort,catch_biomass
1,1,6478,77.5,64.50000000000001,1.0,1.599682060017554e-12
1,1,6482,81.50000000000001,64.50000000000001,1.0,0.00034312508341226245
1,1,6486,85.5,64.50000000000001,1.0,0.0014798820625136662
1,1,6490,89.5,64.50000000000001,1.0,0.0005748867085776891
1,1,6494,93.5,64.50000000000001,1.0,0.0007715515777238159
1,1,6498,97.5,64.50000000000001,1.0,6.852197090380319e-5
1,1,7402,1.5000000000000002,74.50000000000001,1.0,3.3517258760254175e-5
1,1,7406,5.5,74.50000000000001,1.0,0.0
1,1,7410,9.5,74.50000000000001,1.0,3.0872114767806646e-14
1,1,7414,13.500000000000002,74.50000000000001,1.0,1.6586659487604487e-5
1,1,7418,17.5,74.50000000000001,1.0,4.106327743751418e-9
1,1,7422,21.5,74.50000000000001,1.0,9.168504087971753e-5
1,1,7426,25.5,74.50000000000001,1.0,1.3417952122554532e-10
1,1,7430,29.5,74.50000000000001,1.0,0.0002888681642386375
1,1,7434,33.5,74.50000000000001,1.0,6.104094792546038e-8
1,1,7438,37.50000000000001,74.50000000000001,1.0,1.1447478677950693e-6
1,1,7442,41.5,74.50000000000001,1.0,0.0008673644869698439
1,1,7446,45.5,74.50000000000001,1.0,0.00018281836081138813
1,1,7450,49.5,74.50000000000001,1.0,1.2070568713043693e-8
1,1,7454,53.5,74.50000000000001,1.0,0.0006294571151656931
1,1,7458,57.5,74.50000000000001,1.0,0.0030896638356061198
1,1,7462,61.49999999999999,74.50000000000001,1.0,0.0
1,1,7466,65.5,74.50000000000001,1.0,0.005180957703223985
1,1,7470,69.50000000000001,74.50000000000001,1.0,0.0009981968881993067
1,1,7474,73.5,74.50000000000001,1.0,6.679840571298543e-9
1,1,7478,77.5,74.50000000000001,1.0,0.0001029322017608428
1,1,7482,81.50000000000001,74.50000000000001,1.0,0.0
1,1,7486,85.5,74.50000000000001,1.0,0.0004883202537385133
1,1,7490,89.5,74.50000000000001,1.0,0.0
1,1,7494,93.5,74.50000000000001,1.0,9.479327300704972e-5
1,1,7498,97.5,74.50000000000001,1.0,7.271955469388109e-6
1,1,8402,1.5000000000000002,84.5,1.0,3.6486379060037796e-5
1,1,8406,5.5,84.5,1.0,6.71516101967259e-8
1,1,8410,9.5,84.5,1.0,0.0
1,1,8414,13.500000000000002,84.5,1.0,0.0
1,1,8418,17.5,84.5,1.0,3.769127932068066e-6
1,1,8422,21.5,84.5,1.0,2.119029470128673e-6
1,1,8426,25.5,84.5,1.0,2.682222937319871e-5
1,1,8430,29.5,84.5,1.0,3.188408779672491e-10
1,1,8434,33.5,84.5,1.0,5.1851676579266306e-9
1,1,8438,37.50000000000001,84.5,1.0,0.0
1,1,8442,41.5,84.5,1.0,2.804737393591604e-14
1,1,8446,45.5,84.5,1.0,0.0
1,1,8450,49.5,84.5,1.0,2.1880564094347077e-5
1,1,8454,53.5,84.5,1.0,0.0029885698123146213
1,1,8458,57.5,84.5,1.0,0.0002003398307008412
1,1,8462,61.49999999999999,84.5,1.0,0.0017739807580629443
1,1,8466,65.5,84.5,1.0,0.0
1,1,8470,69.50000000000001,84.5,1.0,0.0003149537979234695
1,1,8474,73.5,84.5,1.0,7.649667706163857e-5
1,1,8478,77.5,84.5,1.0,2.2318093445185775e-5
1,1,8482,81.50000000000001,84.5,1.0,3.587662460113133e-5
1,1,8486,85.5,84.5,1.0,0.0
1,1,8490,89.5,84.5,1.0,0.0
1,1,8494,93.5,84.5,1.0,4.9234726600591295e-8
1,1,8498,97.5,84.5,1.0,2.480693556233167e-5
1,1,9402,1.5000000000000002,94.5,1.0,9.193801823375734e-5
1,1,9406,5.5,94.5,1.0,0.0
1,1,9410,9.5,94.5,1.0,0.0
1,1,9414,13.500000000000002,94.5,1.0,0.00042443716333055405
1,1,9418,17.5,94.5,1.0,1.504431700277406e-7
1,1,9422,21.5,94.5,1.0,4.878901612388919e-10
1,1,9426,25.5,94.5,1.0,0.0
1,1,9430,29.5,94.5,1.0,0.0
1,1,9434,33.5,94.5,1.0,8.63118947386943e-9
1,1,9438,37.50000000000001,94.5,1.0,0.0
1,1,9442,41.5,94.5,1.0,1.1726055699572418e-7
1,1,9446,45.5,94.5,1.0,3.1937028253003223e-6
1,1,9450,49.5,94.5,1.0,6.250103027446373e-6
1,1,9454,53.5,94.5,1.0,0.0
1,1,9458,57.5,94.5,1.0,0.0
1,1,9462,61.49999999999999,94.5,1.0,0.0
1,1,9466,65.5,94.5,1.0,0.00018477025802299528
1,1,9470,69.50000000000001,94.5,1.0,0.0
1,1,9474,73.5,94.5,1.0,0.0
1,1,9478,77.5,94.5,1.0,3.6328060848118386e-11
1,1,9482,81.50000000000001,94.5,1.0,5.134616228347571e-11
1,1,9486,85.5,94.5,1.0,0.0
1,1,9490,89.5,94.5,1.0,3.435660346166639e-7
1,1,9494,93.5,94.5,1.0,0.00045314444587707105
1,1,9498,97.5,94.5,1.0,0.0006938820806648824
1,2,6621,20.5,66.5,1.0,0.0010321990316978257
1,2,2220,19.5,22.5,1.0,0.01977613119886615
1,2,4818,17.5,48.5,1.0,0.004365705910665832
1,2,3963,62.5,39.5,1.0,0.001025791839989496
1,2,1079,78.5,10.5,1.0,0.004573202111166329
1,2,5716,15.5,57.5,1.0,0.010683928046170197
1,2,4712,11.5,47.5,1.0,0.006725765446801998
1,2,3319,18.5,33.5,1.0,0.004913000538158298
1,2,3590,89.5,35.5,1.0,1.4797302976903912e-13
1,2,5555,54.49999999999999,55.5,1.0,0.0003046472054068908
1,2,4244,43.5,42.5,1.0,0.0030813395066041373
1,2,3328,27.499999999999996,33.5,1.0,0.02578381502543648
1,2,2832,31.5,28.5,1.0,0.012378115472913445
1,2,1464,63.5,14.5,1.0,0.0
1,2,3831,30.5,38.5,1.0,0.014597376518645896
1,2,4347,46.5,43.5,1.0,8.443283966946939e-7
1,2,4341,40.5,43.5,1.0,0.0035524038747292404
1,2,3522,21.5,35.5,1.0,0.0021111780620293465
1,2,5023,22.5,50.5,1.0,0.0033749039193572395
1,2,3944,43.5,39.5,1.0,2.1059305587158073e-5
1,2,5735,34.5,57.5,1.0,8.798898845477017e-5
1,2,5161,60.5,51.5,1.0,0.011532690414322045
1,2,3749,48.5,37.50000000000001,1.0,0.0025191606932695692
1,2,1762,61.49999999999999,17.5,1.0,0.0
1,2,6080,79.5,60.5,1.0,0.00018710710482792962
1,2,3519,18.5,35.5,1.0,0.042410618393340684
1,2,4244,43.5,42.5,1.0,0.020659407485128026
1,2,4177,76.5,41.5,1.0,2.11952968737967e-5
1,2,5162,61.49999999999999,51.5,1.0,0.01793540589978998
1,2,5320,19.5,53.5,1.0,0.0
1,2,4201,0.5,42.5,1.0,0.005853699618799448
1,2,5552,51.5,55.5,1.0,0.0
1,2,3818,17.5,38.5,1.0,9.006371943942769e-6
1,2,5178,77.5,51.5,1.0,0.003977986199066393
1,2,1958,57.5,19.5,1.0,0.001957930837994622
1,2,4634,33.5,46.5,1.0,0.025660489162568398
1,2,4509,8.500000000000002,45.5,1.0,0.00517496285704192
1,2,3827,26.500000000000004,38.5,1.0,0.007957197629870008
1,2,4423,22.5,44.5,1.0,0.0073433967341648785
1,2,3421,20.5,34.5,1.0,0.0019832961392177383
1,2,4542,41.5,45.5,1.0,0.003038822357069954
1,2,1982,81.50000000000001,19.5,1.0,0.0002107362305483929
1,2,4631,30.5,46.5,1.0,0.0009909087437782627
1,2,4035,34.5,40.5,1.0,0.0
1,2,6023,22.5,60.5,1.0,0.00020544377781108247
1,2,2121,20.5,21.5,1.0,0.002565459622911736
1,2,5427,26.500000000000004,54.49999999999999,1.0,2.7823405301412123e-5
1,2,660,59.49999999999999,6.5,1.0,6.61606158937961e-5
1,2,4328,27.499999999999996,43.5,1.0,0.004303608639596892
1,2,2709,8.500000000000002,27.499999999999996,1.0,0.0009124413778319461
1,2,4883,82.5,48.5,1.0,0.0
1,2,4756,55.5,47.5,1.0,0.007380549435627407
1,2,4426,25.5,44.5,1.0,0.005527446820054936
1,2,4229,28.5,42.5,1.0,0.0022241215772325833
1,2,4926,25.5,49.5,1.0,0.0038796328972000925
1,2,5372,71.5,53.5,1.0,0.0022202497708954786
1,2,4001,0.5,40.5,1.0,0.000561601126634996
1,2,6414,13.500000000000002,64.50000000000001,1.0,4.882929159836439e-6
1,2,4416,15.5,44.5,1.0,0.0
1,2,6005,4.500000000000001,60.5,1.0,0.026945174580801912
1,2,4098,97.5,40.5,1.0,0.0007991555970637565
1,2,3431,30.5,34.5,1.0,0.003281262214779107
1,2,5751,50.5,57.5,1.0,0.0024589881129594535
1,2,3117,16.500000000000004,31.5,1.0,0.00019443482329001345
1,2,3130,29.5,31.5,1.0,0.0009600771177011008
1,2,3730,29.5,37.50000000000001,1.0,0.004674200743583336
1,2,5774,73.5,57.5,1.0,0.0031045358834251038
1,2,4616,15.5,46.5,1.0,0.009902697510569687
1,2,5927,26.500000000000004,59.49999999999999,1.0,0.0029163617468931056
1,2,4053,52.50000000000001,40.5,1.0,2.92232139146443e-13
1,2,3841,40.5,38.5,1.0,0.0020226261879652185
1,2,5934,33.5,59.49999999999999,1.0,0.03544233560447365
1,2,3078,77.5,30.5,1.0,0.0
1,2,4042,41.5,40.5,1.0,1.9142855178695132e-5
1,2,6388,87.5,63.5,1.0,0.0
1,2,4110,9.5,41.5,1.0,0.005058513767960499
1,2,4024,23.5,40.5,1.0,0.009698268463439552
1,2,5272,71.5,52.50000000000001,1.0,0.00043532463222828997
1,2,4960,59.49999999999999,49.5,1.0,0.0019702518351398354
1,2,5057,56.5,50.5,1.0,0.00467972356439314
1,2,3516,15.5,35.5,1.0,0.0
1,2,1262,61.49999999999999,12.5,1.0,0.0070921316601472864
1,2,4706,5.5,47.5,1.0,4.955163768697972e-7
1,2,4604,3.5,46.5,1.0,0.0016568532676640001
1,2,2616,15.5,26.500000000000004,1.0,0.00012661077043820142
1,2,5821,20.5,58.5,1.0,5.866895197071187e-5
1,2,5016,15.5,50.5,1.0,0.00462831332240434
1,2,3423,22.5,34.5,1.0,0.0004973391955162732
1,2,3590,89.5,35.5,1.0,1.5138434489065431e-5
1,2,4820,19.5,48.5,1.0,1.384084518172079e-7
1,2,2227,26.500000000000004,22.5,1.0,0.0019309186085407135
1,2,3730,29.5,37.50000000000001,1.0,0.011117500193059343
1,2,4409,8.500000000000002,44.5,1.0,0.0011555451924706236
1,2,5733,32.50000000000001,57.5,1.0,0.001790352247046108
1,2,4332,31.5,43.5,1.0,0.0
1,2,3720,19.5,37.50000000000001,1.0,0.0
1,2,3051,50.5,30.5,1.0,0.00020857528662436407
1,2,2457,56.5,24.5,1.0,0.0014711832210370338
1,2,5305,4.500000000000001,53.5,1.0,4.890093479770501e-7
1,2,6348,47.5,63.5,1.0,0.00890973150140551
1,2,4414,13.500000000000002,44.5,1.0,0.016905688537475465
1,2,5211,10.5,52.50000000000001,1.0,0.002362570764978251
1,2,3626,25.5,36.5,1.0,0.001774771754005499
1,2,5315,14.5,53.5,1.0,0.01484079863942434
1,2,6564,63.5,65.5,1.0,0.005255805386874719
1,2,3032,31.5,30.5,1.0,0.0019115489409946467
1,2,5417,16.500000000000004,54.49999999999999,1.0,0.008690372211130245
1,2,3217,16.500000000000004,32.50000000000001,1.0,0.0326007487575891
1,2,3634,33.5,36.5,1.0,0.0003506218813829312
1,2,1072,71.5,10.5,1.0,0.004685229522440978
1,2,6654,53.5,66.5,1.0,0.0024940445895487605
1,2,4928,27.499999999999996,49.5,1.0,0.0008427551610477027
1,2,2911,10.5,29.5,1.0,0.01102243355817594
1,2,3718,17.5,37.50000000000001,1.0,0.02804240867932215
1,2,3717,16.500000000000004,37.50000000000001,1.0,0.01920498183512076
1,2,4228,27.499999999999996,42.5,1.0,0.008062577354526652
1,2,5573,72.5,55.5,1.0,0.000254429840385894
1,2,1378,77.5,13.500000000000002,1.0,0.0062881058674887375
1,2,5723,22.5,57.5,1.0,0.0
1,2,3505,4.500000000000001,35.5,1.0,0.0033784261820384793
1,2,2832,31.5,28.5,1.0,0.0020410011234609955
1,2,7132,31.5,71.5,1.0,0.0
1,2,3234,33.5,32.50000000000001,1.0,0.00031100574817816135
1,2,3606,5.5,36.5,1.0,0.004376067891712853
1,2,4885,84.5,48.5,1.0,0.0013015479678162342
1,2,4208,7.5,42.5,1.0,0.0
1,2,4738,37.50000000000001,47.5,1.0,2.2231274314544445e-8
1,2,3296,95.5,32.50000000000001,1.0,0.0
1,2,5909,8.500000000000002,59.49999999999999,1.0,0.0
1,2,6217,16.500000000000004,62.5,1.0,0.017239620434941285
1,2,6270,69.50000000000001,62.5,1.0,0.0031346947959776635
1,2,5871,70.5,58.5,1.0,0.0013133855292015509
1,2,5835,34.5,58.5,1.0,0.011849008430511229
1,2,574,73.5,5.5,1.0,1.319266169281459e-6
1,2,4178,77.5,41.5,1.0,0.0018475141632167626
1,2,5106,5.5,51.5,1.0,0.00033338378818715235
1,2,4313,12.5,43.5,1.0,0.00603488991237044
1,2,2948,47.5,29.5,1.0,0.00025507901692826024
1,2,724,23.5,7.5,1.0,3.080584806915416e-6
1,2,4516,15.5,45.5,1.0,0.0
1,2,4821,20.5,48.5,1.0,3.2598818646422504e-5
1,2,2767,66.5,27.499999999999996,1.0,4.2830719571325324e-5
1,2,5079,78.5,50.5,1.0,0.0023252237151609833
1,2,5814,13.500000000000002,58.5,1.0,0.0013814886236999976
1,2,3998,97.5,39.5,1.0,8.733826899368086e-5
1,2,4559,58.5,45.5,1.0,0.00302733810918055
1,2,5340,39.5,53.5,1.0,1.63861774865917e-7
1,2,5537,36.5,55.5,1.0,0.0
1,2,4711,10.5,47.5,1.0,0.0012202704588220017
1,2,3732,31.5,37.50000000000001,1.0,0.001780666019888133
1,2,4212,11.5,42.5,1.0,0.0015606651590976046
1,2,4506,5.5,45.5,1.0,0.00849942885970635
1,2,3413,12.5,34.5,1.0,0.0
1,2,4321,20.5,43.5,1.0,0.0008959981565305323
1,2,1272,71.5,12.5,1.0,0.020467697680006752
1,2,4279,78.5,42.5,1.0,0.00856649705540924
1,2,1070,69.50000000000001,10.5,1.0,0.0006792850837409124
1,2,6678,77.5,66.5,1.0,0.0008001946654101527
1,2,7216,15.5,72.5,1.0,0.0003886926101942707
1,2,5321,20.5,53.5,1.0,3.27019467727518e-5
1,2,4775,74.50000000000001,47.5,1.0,0.0
1,2,1075,74.50000000000001,10.5,1.0,2.1338586668688437e-8
1,2,4152,51.5,41.5,1.0,0.0008675197098095975
1,2,1861,60.5,18.5,1.0,0.0
1,2,3516,15.5,35.5,1.0,0.0001467502936632029
1,2,3866,65.5,38.5,1.0,0.0003931134280187954
1,2,1467,66.5,14.5,1.0,0.0016971162157068218
1,2,6125,24.5,61.49999999999999,1.0,2.942291599998166e-5
1,2,6834,33.5,68.5,1.0,0.00021115636732604965
1,2,1571,70.5,15.5,1.0,0.000570424246697372
1,2,4312,11.5,43.5,1.0,1.8415662634525843e-7
1,2,3324,23.5,33.5,1.0,6.917375722638721e-5
1,2,4228,27.499999999999996,42.5,1.0,6.166586488370755e-7
1,2,6228,27.499999999999996,62.5,1.0,0.020653450076186672
1,2,5576,75.5,55.5,1.0,3.4077469005163375e-9
1,2,6651,50.5,66.5,1.0,0.00224652332063836
1,2,2938,37.50000000000001,29.5,1.0,0.0067943185319575975
1,2,5333,32.50000000000001,53.5,1.0,0.01630387266193129
1,2,5021,20.5,50.5,1.0,0.003635492679554745
1,2,3531,30.5,35.5,1.0,0.0
1,2,2225,24.5,22.5,1.0,0.004758261450288505
1,2,5035,34.5,50.5,1.0,0.004497801066510794
1,2,5448,47.5,54.49999999999999,1.0,0.0028180571613457463
1,2,2723,22.5,27.499999999999996,1.0,0.028412158734144127
1,2,3925,24.5,39.5,1.0,0.004992999869529302
1,2,3350,49.5,33.5,1.0,0.001380471260348214
1,2,4014,13.500000000000002,40.5,1.0,0.004725999246661126
1,2,3406,5.5,34.5,1.0,0.015610117665827537
1,2,5750,49.5,57.5,1.0,0.0005948597149014295
1,2,6893,92.5,68.5,1.0,0.0
1,2,5135,34.5,51.5,1.0,0.0024939618403449506
1,2,5633,32.50000000000001,56.5,1.0,0.007839319641771416
1,2,4541,40.5,45.5,1.0,0.0076795290750218395
1,2,574,73.5,5.5,1.0,0.00809616405674882
1,2,1865,64.50000000000001,18.5,1.0,0.0
1,2,2929,28.5,29.5,1.0,0.007990896460218402
1,2,2908,7.5,29.5,1.0,0.0
1,2,6530,29.5,65.5,1.0,0.0020688256991998016
1,2,2425,24.5,24.5,1.0,1.8885814804022233e-11
1,2,4738,37.50000000000001,47.5,1.0,0.015972255622502395
1,2,4514,13.500000000000002,45.5,1.0,0.0016253376621191294
1,2,6765,64.50000000000001,67.50000000000001,1.0,0.0003015177770280703
1,2,5819,18.5,58.5,1.0,0.008395419530503828
1,2,7450,49.5,74.50000000000001,1.0,9.639030953850213e-9
1,2,4898,97.5,48.5,1.0,0.00047584441119567306
1,2,5323,22.5,53.5,1.0,0.000777445672429296
1,2,4222,21.5,42.5,1.0,0.015277296585684282
1,2,5425,24.5,54.49999999999999,1.0,0.006252756880068568
1,2,3434,33.5,34.5,1.0,0.0057217356488960674
1,2,3810,9.5,38.5,1.0,0.014414520318644406
1,2,2976,75.5,29.5,1.0,0.0
1,2,2121,20.5,21.5,1.0,0.0017523517268806382
1,2,5133,32.50000000000001,51.5,1.0,0.0006733841191236087
